RegionID,SizeRank,City,RegionType,State,Metro,CountyName,Mean (2010),Mean (2020),Mean (2021(Q1)),Code,Originating Domestic Passengers 10%,Originating Domestic Passengers,AIRPORT,LATITUDE,LONGITUDE
41846,15937,Amboy,City,WA,Portland-Vancouver-Hillsboro,Clark County,345237.44,505207.67,552830.67,,,,,,
8081,3287,Anacortes,City,WA,Mount Vernon-Anacortes,Skagit County,370777.34,516577.0,563266.67,,,,,,
37174,1323,Arlington,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,302332.18,450743.17,498054.67,,,,,,
16839,441,Auburn,City,WA,Seattle-Tacoma-Bellevue,King County,296010.68,443621.08,478478.67,,,,,,
23574,3085,Bainbridge Island,City,WA,Bremerton-Silverdale,Kitsap County,611101.37,884215.25,964260.0,,,,,,
44025,29449,Baring,City,WA,Seattle-Tacoma-Bellevue,King County,236078.91,334804.5,357228.67,,,,,,
50889,1624,Battle Ground,City,WA,Portland-Vancouver-Hillsboro,Clark County,309126.0,440592.92,478711.0,,,,,,
50922,25291,Beaux Arts Village,City,WA,Seattle-Tacoma-Bellevue,King County,1507832.45,2158153.0,2311814.33,,,,,,
3619,251,Bellevue,City,WA,Seattle-Tacoma-Bellevue,King County,693381.48,1047977.58,1108495.67,,,,,,
50950,320,Bellingham,City,WA,Bellingham,Whatcom County,330834.45,483753.0,523701.0,,,,,,
48646,8387,Black Diamond,City,WA,Seattle-Tacoma-Bellevue,King County,349754.06,496497.08,540494.33,,,,,,
23770,1196,Bonney Lake,City,WA,Seattle-Tacoma-Bellevue,Pierce County,326600.09,483994.25,528911.67,,,,,,
3761,485,Bothell,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,462418.02,690650.75,758292.0,,,,,,
44271,9730,Bow,City,WA,Mount Vernon-Anacortes,Skagit County,384285.08,549977.42,632002.0,,,,,,
37560,646,Bremerton,City,WA,Bremerton-Silverdale,Kitsap County,232680.48,352988.75,390377.67,,,,,,
3811,7093,Brier,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,442091.19,660218.25,735143.67,,,,,,
37624,5593,Brush Prairie,City,WA,Portland-Vancouver-Hillsboro,Clark County,431850.23,603650.5,665738.67,,,,,,
396862,3693,Bryn Mawr-Skyway,City,WA,Seattle-Tacoma-Bellevue,King County,339256.95,528819.92,565111.33,,,,,,
51176,3407,Buckley,City,WA,Seattle-Tacoma-Bellevue,Pierce County,301357.93,454579.83,496404.67,,,,,,
37653,10614,Burbank,City,WA,Walla Walla,Walla Walla County,223103.78,324810.08,342059.67,,,,,,
17229,1177,Burien,City,WA,Seattle-Tacoma-Bellevue,King County,328202.91,510597.08,543995.0,,,,,,
51193,4288,Burlington,City,WA,Mount Vernon-Anacortes,Skagit County,249302.78,370143.92,408102.67,,,,,,
17263,4719,Camano Island,City,WA,Oak Harbor,Island County,364649.67,514218.58,567222.67,,,,,,
44411,1809,Camas,City,WA,Portland-Vancouver-Hillsboro,Clark County,371102.13,519370.5,560279.33,,,,,,
36737,21347,Carbonado,City,WA,Seattle-Tacoma-Bellevue,Pierce County,206480.97,325596.58,364578.0,,,,,,
30766,6340,Carnation,City,WA,Seattle-Tacoma-Bellevue,King County,492784.22,707998.75,759962.33,,,,,,
55333,12457,Carson,City,WA,Portland-Vancouver-Hillsboro,Skamania County,205919.91,287082.67,304373.67,,,,,,
51338,2093,Centralia,City,WA,Centralia,Lewis County,170081.04,262418.92,292364.33,,,,,,
55430,8176,Chattaroy,City,WA,Spokane-Spokane Valley,Spokane County,281056.3,425062.75,470885.33,,,,,,
14889,2778,Cheney,City,WA,Spokane-Spokane Valley,Spokane County,214101.32,314563.58,345513.33,,,,,,
48769,8174,Chewelah,City,WA,Spokane-Spokane Valley,Stevens County,199326.96,269406.08,285100.67,,,,,,
30927,17377,Clayton,City,WA,Spokane-Spokane Valley,Stevens County,208697.05,295498.83,316662.33,,,,,,
42033,9330,Clinton,City,WA,Oak Harbor,Island County,366744.03,518127.42,588837.67,,,,,,
4145,11905,Clyde Hill,City,WA,Seattle-Tacoma-Bellevue,King County,1993323.5,2972123.5,3129522.0,,,,,,
35275,6357,Colbert,City,WA,Spokane-Spokane Valley,Spokane County,304719.25,433693.08,476207.0,,,,,,
17523,6169,College Place,City,WA,Walla Walla,Walla Walla County,206280.6,292608.75,307647.33,,,,,,
21744,4383,Colville,City,WA,Spokane-Spokane Valley,Stevens County,188921.96,247773.58,260491.67,,,,,,
21748,11217,Concrete,City,WA,Mount Vernon-Anacortes,Skagit County,160328.85,263530.33,306125.0,,,,,,
10931,9458,Connell,City,WA,Kennewick-Richland,Franklin County,129523.46,198361.33,219652.33,,,,,,
17561,20790,Conway,City,WA,Mount Vernon-Anacortes,Skagit County,229946.8,351662.42,378015.33,,,,,,
250356,8331,Country Homes,City,WA,Spokane-Spokane Valley,Spokane County,203719.38,318351.58,352505.33,,,,,,
51571,3064,Covington,City,WA,Seattle-Tacoma-Bellevue,King County,312455.05,466796.33,504325.33,,,,,,
4298,23787,Darrington,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,196129.23,300527.25,337685.0,,,,,,
17735,4231,Deer Park,City,WA,Spokane-Spokane Valley,Spokane County,227514.24,336014.17,370939.0,,,,,,
24372,1886,Des Moines,City,WA,Seattle-Tacoma-Bellevue,King County,297483.33,450157.0,477778.67,,,,,,
44942,29449,Dixie,City,WA,Walla Walla,Walla Walla County,132050.14,188508.08,196459.33,,,,,,
22131,5957,Dupont,City,WA,Seattle-Tacoma-Bellevue,Pierce County,296315.3,406907.58,447624.0,,,,,,
24462,4761,Duvall,City,WA,Seattle-Tacoma-Bellevue,King County,483811.48,694501.17,738793.33,,,,,,
396864,2333,East Hill-Meridian,City,WA,Seattle-Tacoma-Bellevue,King County,317923.43,478810.42,515054.33,,,,,,
51834,5950,Eatonville,City,WA,Seattle-Tacoma-Bellevue,Pierce County,276785.11,421317.5,468880.67,,,,,,
51852,5503,Edgewood,City,WA,Seattle-Tacoma-Bellevue,Pierce County,355262.72,534398.33,583228.0,,,,,,
24544,871,Edmonds,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,446665.63,664397.92,733553.33,,,,,,
4550,11800,Elk,City,WA,Spokane-Spokane Valley,Spokane County,216470.92,318452.33,352414.0,,,,,,
28552,20397,Eltopia,City,WA,Kennewick-Richland,Franklin County,381157.87,506532.92,501622.67,,,,,,
45171,2808,Enumclaw,City,WA,Seattle-Tacoma-Bellevue,King County,324483.58,469407.58,510586.67,,,,,,
4626,370,Everett,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,305312.03,463064.0,511094.33,,,,,,
11394,29449,Fairfield,City,WA,Spokane-Spokane Valley,Spokane County,152071.93,221703.33,242977.33,,,,,,
43660,6258,Fairwood,City,WA,Spokane-Spokane Valley,Spokane County,247490.32,361384.08,393516.67,,,,,,
45232,6865,Fall City,City,WA,Seattle-Tacoma-Bellevue,King County,534870.93,774306.75,843949.33,,,,,,
45255,417,Federal Way,City,WA,Seattle-Tacoma-Bellevue,King County,288308.36,435641.83,470890.33,,,,,,
250627,6421,Felida,City,WA,Portland-Vancouver-Hillsboro,Clark County,384087.78,520890.42,564535.0,,,,,,
38517,5000,Fife,City,WA,Seattle-Tacoma-Bellevue,Pierce County,269885.57,414646.17,450654.0,,,,,,
31557,7612,Fircrest,City,WA,Seattle-Tacoma-Bellevue,Pierce County,297168.53,456357.33,501741.0,,,,,,
4724,2935,Five Corners,City,WA,Portland-Vancouver-Hillsboro,Clark County,246593.23,370240.0,403550.33,,,,,,
38555,15278,Ford,City,WA,Spokane-Spokane Valley,Stevens County,175796.01,245678.0,266850.67,,,,,,
52098,15307,Fox Island,City,WA,Seattle-Tacoma-Bellevue,Pierce County,516017.18,747839.33,809416.33,,,,,,
250687,6013,Frederickson,City,WA,Seattle-Tacoma-Bellevue,Pierce County,247120.31,382671.67,423555.33,,,,,,
45429,1273,Gig Harbor,City,WA,Seattle-Tacoma-Bellevue,Pierce County,402115.88,586812.5,642663.33,,,,,,
31783,10510,Gold Bar,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,212611.93,339286.83,378608.67,,,,,,
18345,2083,Graham,City,WA,Seattle-Tacoma-Bellevue,Pierce County,282862.08,426996.75,472633.0,,,,,,
24929,5190,Granite Falls,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,281590.17,439844.17,484073.33,,,,,,
31936,15625,Hansville,City,WA,Bremerton-Silverdale,Kitsap County,357802.92,510790.92,567767.33,,,,,,
396080,4274,Hazel Dell North,City,WA,Portland-Vancouver-Hillsboro,Clark County,249896.39,365362.08,396618.67,,,,,,
396849,6826,Hazel Dell South,City,WA,Portland-Vancouver-Hillsboro,Clark County,241291.85,360574.92,389174.67,,,,,,
25220,25211,Hunts Point,City,WA,Seattle-Tacoma-Bellevue,King County,4123571.55,6032194.5,6447647.0,,,,,,
56958,24238,Indianola,City,WA,Bremerton-Silverdale,Kitsap County,332301.78,494817.17,544167.33,,,,,,
5302,1211,Issaquah,City,WA,Seattle-Tacoma-Bellevue,King County,555558.64,798697.58,854686.0,,,,,,
42157,2648,Kenmore,City,WA,Seattle-Tacoma-Bellevue,King County,504682.21,743346.42,795748.33,,,,,,
5399,253,Kent,City,WA,Seattle-Tacoma-Bellevue,King County,314019.09,470273.92,505844.33,,,,,,
5412,22992,Kettle Falls,City,WA,Spokane-Spokane Valley,Stevens County,122921.64,157768.83,172422.0,,,,,,
28459,18946,Keyport,City,WA,Bremerton-Silverdale,Kitsap County,294496.74,438456.25,483868.0,,,,,,
42199,4635,Kingston,City,WA,Bremerton-Silverdale,Kitsap County,337607.15,491718.5,541235.67,,,,,,
12214,560,Kirkland,City,WA,Seattle-Tacoma-Bellevue,King County,552875.54,844995.0,902188.0,,,,,,
12231,5935,La Center,City,WA,Portland-Vancouver-Hillsboro,Clark County,343909.66,489799.33,536591.33,,,,,,
12232,10639,La Conner,City,WA,Mount Vernon-Anacortes,Skagit County,240569.47,318002.5,337616.33,,,,,,
5470,988,Lacey,City,WA,Olympia-Tumwater,Thurston County,239434.97,350963.17,392088.0,,,,,,
12265,4368,Lake Forest Park,City,WA,Seattle-Tacoma-Bellevue,King County,516505.26,752366.17,799904.67,,,,,,
396863,5289,Lake Morton-Berrydale,City,WA,Seattle-Tacoma-Bellevue,King County,377264.92,553010.75,603701.33,,,,,,
39329,1248,Lake Stevens,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,313475.7,464780.83,513778.33,,,,,,
46126,11555,Lakebay,City,WA,Seattle-Tacoma-Bellevue,Pierce County,234051.96,372979.58,412037.33,,,,,,
25489,750,Lakewood,City,WA,Seattle-Tacoma-Bellevue,Pierce County,241958.78,375140.42,413870.0,,,,,,
52896,24334,Latah,City,WA,Spokane-Spokane Valley,Spokane County,144967.81,201492.0,218746.0,,,,,,
22458,5302,Liberty Lake,City,WA,Spokane-Spokane Valley,Spokane County,294151.25,422414.33,460509.33,,,,,,
53033,25238,Longbranch,City,WA,Seattle-Tacoma-Bellevue,Pierce County,287305.62,432475.5,477930.0,,,,,,
43509,17555,Loon Lake,City,WA,Spokane-Spokane Valley,Stevens County,247815.28,327590.25,343303.0,,,,,,
32615,531,Lynnwood,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,361770.18,543716.58,597836.67,,,,,,
19174,15853,Manchester,City,WA,Bremerton-Silverdale,Kitsap County,329116.47,504572.0,549660.33,,,,,,
46405,1822,Maple Valley,City,WA,Seattle-Tacoma-Bellevue,King County,379319.6,544660.42,587562.0,,,,,,
25750,14120,Marblemount,City,WA,Mount Vernon-Anacortes,Skagit County,148818.41,203934.5,231541.33,,,,,,
39655,630,Marysville,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,278627.0,423653.92,468246.0,,,,,,
25837,5971,Mead,City,WA,Spokane-Spokane Valley,Spokane County,260548.52,385933.75,428864.33,,,,,,
46481,5947,Medical Lake,City,WA,Spokane-Spokane Valley,Spokane County,203479.38,304883.67,335538.0,,,,,,
12669,12257,Medina,City,WA,Seattle-Tacoma-Bellevue,King County,2096083.79,3102739.67,3278270.67,,,,,,
56365,2415,Mercer Island,City,WA,Seattle-Tacoma-Bellevue,King County,1227993.51,1744069.83,1821449.33,,,,,,
39770,23853,Mica,City,WA,Spokane-Spokane Valley,Spokane County,323401.38,473203.83,538660.67,,,,,,
251316,5912,Midland,City,WA,Seattle-Tacoma-Bellevue,Pierce County,211809.43,347384.33,390167.67,,,,,,
25893,2825,Mill Creek,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,444252.1,646985.17,715294.67,,,,,,
39797,16217,Millwood,City,WA,Spokane-Spokane Valley,Spokane County,169390.22,261949.0,293790.0,,,,,,
29203,6781,Milton,City,WA,Seattle-Tacoma-Bellevue,Pierce County,272060.03,421108.33,457896.33,,,,,,
251336,4884,Minnehaha,City,WA,Portland-Vancouver-Hillsboro,Clark County,238053.55,355755.25,386768.0,,,,,,
19429,2217,Monroe,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,329708.52,488252.92,538854.67,,,,,,
32992,1184,Mount Vernon,City,WA,Mount Vernon-Anacortes,Skagit County,264237.58,393773.92,432853.67,,,,,,
251386,6158,Mount Vista,City,WA,Portland-Vancouver-Hillsboro,Clark County,306146.07,430342.67,466321.67,,,,,,
12876,2920,Mountlake Terrace,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,319435.73,493156.83,542130.0,,,,,,
26038,3338,Mukilteo,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,465957.02,655296.67,719319.67,,,,,,
53563,5388,Newcastle,City,WA,Seattle-Tacoma-Bellevue,King County,632715.06,895894.33,948672.67,,,,,,
12975,8875,Newman Lake,City,WA,Spokane-Spokane Valley,Spokane County,238235.14,356196.33,395714.33,,,,,,
19617,6222,Newport,City,WA,Spokane-Spokane Valley,Pend Oreille County,195831.21,263280.58,276040.33,,,,,,
33121,7079,Nine Mile Falls,City,WA,Spokane-Spokane Valley,Stevens County,279980.49,401963.42,437798.0,,,,,,
395441,25246,Nisqually Indian Community,City,WA,Olympia-Tumwater,Thurston County,260560.92,402452.58,444734.67,,,,,,
53592,7140,Normandy Park,City,WA,Seattle-Tacoma-Bellevue,King County,549621.4,781604.75,829184.33,,,,,,
26173,4050,North Bend,City,WA,Seattle-Tacoma-Bellevue,King County,441154.98,644539.0,694816.67,,,,,,
49686,16476,North Bonneville,City,WA,Portland-Vancouver-Hillsboro,Skamania County,218360.15,305397.08,323543.67,,,,,,
396865,3145,North Lynnwood,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,310286.57,468990.83,509007.67,,,,,,
33229,8917,Olalla,City,WA,Bremerton-Silverdale,Kitsap County,340476.12,494122.33,553219.67,,,,,,
53718,904,Olympia,City,WA,Olympia-Tumwater,Thurston County,267848.29,380758.5,421321.0,,,,,,
40184,3672,Orting,City,WA,Seattle-Tacoma-Bellevue,Pierce County,261282.17,401684.5,442881.0,,,,,,
395856,9675,Otis Orchards-East Farms,City,WA,Spokane-Spokane Valley,Spokane County,206787.99,344801.33,386692.67,,,,,,
19809,7434,Pacific,City,WA,Seattle-Tacoma-Bellevue,King County,264631.22,397238.83,431189.0,,,,,,
396858,1673,Paine Field-Lake Stickney,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,256144.38,396020.42,434581.33,,,,,,
26399,2167,Parkland,City,WA,Seattle-Tacoma-Bellevue,Pierce County,205823.57,339878.5,380118.33,,,,,,
13213,613,Pasco,City,WA,Kennewick-Richland,Franklin County,189066.19,291306.42,313201.67,,,,,,
26592,959,Port Orchard,City,WA,Bremerton-Silverdale,Kitsap County,264169.19,386611.83,430248.0,,,,,,
22544,2108,Poulsbo,City,WA,Bremerton-Silverdale,Kitsap County,335715.12,476321.75,527074.67,,,,,,
26621,18887,Prescott,City,WA,Walla Walla,Walla Walla County,129154.14,186262.92,195389.67,,,,,,
6651,1030,Puyallup,City,WA,Seattle-Tacoma-Bellevue,Pierce County,277784.22,420842.42,461063.0,,,,,,
13430,8826,Rainier,City,WA,Olympia-Tumwater,Thurston County,232483.22,350393.42,391912.0,,,,,,
6688,7737,Ravensdale,City,WA,Seattle-Tacoma-Bellevue,King County,439116.04,631413.42,686711.33,,,,,,
54089,506,Redmond,City,WA,Seattle-Tacoma-Bellevue,King County,631558.8,939457.67,1000338.67,,,,,,
13480,240,Renton,City,WA,Seattle-Tacoma-Bellevue,King County,369726.77,547041.17,584916.0,,,,,,
47367,23867,Rice,City,WA,Spokane-Spokane Valley,Stevens County,202959.19,270166.58,289016.33,,,,,,
6760,3574,Ridgefield,City,WA,Portland-Vancouver-Hillsboro,Clark County,362373.14,501369.42,545629.33,,,,,,
396870,10454,Riverton-Boulevard Park,City,WA,Seattle-Tacoma-Bellevue,King County,283005.45,461931.33,495357.33,,,,,,
57023,4914,Rochester,City,WA,Olympia-Tumwater,Thurston County,234566.21,354490.67,392990.0,,,,,,
47428,20511,Rockford,City,WA,Spokane-Spokane Valley,Spokane County,194794.49,294702.83,327129.33,,,,,,
26866,4807,Roy,City,WA,Seattle-Tacoma-Bellevue,Pierce County,286101.79,437697.08,484913.33,,,,,,
22990,20764,Ruston,City,WA,Seattle-Tacoma-Bellevue,Pierce County,362284.43,554291.75,609081.67,,,,,,
251834,2775,Salmon Creek,City,WA,Portland-Vancouver-Hillsboro,Clark County,287137.32,409799.17,443559.0,,,,,,
26938,876,Sammamish,City,WA,Seattle-Tacoma-Bellevue,King County,710301.08,1016184.25,1093230.67,,,,,,
54350,9061,Seabeck,City,WA,Bremerton-Silverdale,Kitsap County,345880.78,487659.58,543100.33,,,,,,
20404,2022,Seatac,City,WA,Seattle-Tacoma-Bellevue,King County,285176.69,444614.17,469923.67,,,,,,
16037,24,Seattle,City,WA,Seattle-Tacoma-Bellevue,King County,545973.09,790284.42,823458.0,SEA,"1,001,502",10015020.0,Seattle-Tacoma Intl,47.44898194,-122.3093131
251873,7161,Sedro-Woolley,City,WA,Mount Vernon-Anacortes,Skagit County,207728.74,329946.17,363952.0,,,,,,
54409,1019,Shoreline,City,WA,Seattle-Tacoma-Bellevue,King County,427760.0,646644.17,689975.67,,,,,,
13854,2482,Silverdale,City,WA,Bremerton-Silverdale,Kitsap County,312551.81,437842.5,481522.67,,,,,,
20536,804,Snohomish,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,430727.24,630738.92,698973.67,,,,,,
7113,4788,Snoqualmie,City,WA,Seattle-Tacoma-Bellevue,King County,521436.96,752293.17,808302.33,,,,,,
7153,1081,South Hill,City,WA,Seattle-Tacoma-Bellevue,Pierce County,270616.05,408034.5,448430.0,,,,,,
13927,29449,South Prairie,City,WA,Seattle-Tacoma-Bellevue,Pierce County,202495.62,343455.0,370775.33,,,,,,
29592,1173,Spanaway,City,WA,Seattle-Tacoma-Bellevue,Pierce County,231180.09,363159.42,401877.0,,,,,,
41000,24091,Spangle,City,WA,Spokane-Spokane Valley,Spokane County,267884.95,416553.75,462772.67,,,,,,
20604,87,Spokane,City,WA,Spokane-Spokane Valley,Spokane County,181260.68,280645.83,312452.67,,,,,,
17453,540,Spokane Valley,City,WA,Spokane-Spokane Valley,Spokane County,194124.71,297204.5,331089.67,,,,,,
34100,14534,Springdale,City,WA,Spokane-Spokane Valley,Stevens County,148120.43,200903.58,215376.33,,,,,,
7241,2799,Stanwood,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,340522.28,492082.25,544599.0,,,,,,
47843,9550,Steilacoom,City,WA,Seattle-Tacoma-Bellevue,Pierce County,306868.36,455500.75,502745.67,,,,,,
34140,26525,Stevenson,City,WA,Portland-Vancouver-Hillsboro,Skamania County,239391.21,331748.83,351883.33,,,,,,
27312,6971,Sultan,City,WA,Seattle-Tacoma-Bellevue,Snohomish County,243388.43,372953.08,411032.0,,,,,,
43044,5895,Summit,City,WA,Seattle-Tacoma-Bellevue,Pierce County,279291.74,429013.33,470967.67,,,,,,
54616,4651,Sumner,City,WA,Seattle-Tacoma-Bellevue,Pierce County,271914.22,416999.58,455701.67,,,,,,
20722,14625,Suquamish,City,WA,Bremerton-Silverdale,Kitsap County,240392.39,350772.42,389501.0,,,,,,
27362,136,Tacoma,City,WA,Seattle-Tacoma-Bellevue,Pierce County,229381.85,372905.42,413201.67,,,,,,
20769,6491,Tenino,City,WA,Olympia-Tumwater,Thurston County,239756.78,360352.67,402716.33,,,,,,
27447,16590,Touchet,City,WA,Walla Walla,Walla Walla County,204544.49,287991.25,305433.67,,,,,,
7482,2772,Tukwila,City,WA,Seattle-Tacoma-Bellevue,King County,286816.22,450186.75,476392.67,,,,,,
48052,3247,Tumwater,City,WA,Olympia-Tumwater,Thurston County,253853.56,360204.0,399667.67,,,,,,
27503,24553,Underwood,City,WA,Portland-Vancouver-Hillsboro,Skamania County,370263.65,534203.0,566064.0,,,,,,
48099,1788,University Place,City,WA,Seattle-Tacoma-Bellevue,Pierce County,319486.12,477021.0,523690.0,,,,,,
41455,15014,Valley,City,WA,Spokane-Spokane Valley,Stevens County,171784.94,225728.92,238498.67,,,,,,
48208,13113,Valleyford,City,WA,Spokane-Spokane Valley,Spokane County,339305.68,490947.33,553474.67,,,,,,
48215,67,Vancouver,City,WA,Portland-Vancouver-Hillsboro,Clark County,257923.49,377758.25,410272.67,,,,,,
